#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457012.04051 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
6187.4 3.6926837e-14 
6188.9 3.7186091e-14 
6190.4 3.6886888e-14 
6191.8 3.728318e-14 
6193.3 3.7565157e-14 
6194.8 3.7683046e-14 
6196.2 3.8068356e-14 
6197.7 3.8011737e-14 
6199.2 3.8559191e-14 
6200.6 3.8406046e-14 
6202.1 3.873278e-14 
6203.5 3.8678856e-14 
6205.0 3.9387876e-14 
6206.5 3.9424389e-14 
6207.9 3.948505e-14 
6209.4 3.9329345e-14 
6210.9 3.9884583e-14 
6212.3 3.9995777e-14 
6213.8 4.0199282e-14 
6215.3 4.0955667e-14 
6216.7 4.1215432e-14 
6218.2 4.0972345e-14 
6219.6 4.1009532e-14 
6221.1 4.1548235e-14 
6222.6 4.1468646e-14 
6224.0 4.1943513e-14 
6225.5 4.2384638e-14 
6227.0 4.2251836e-14 
6228.4 4.2765208e-14 
6229.9 4.2403947e-14 
6231.3 4.2776356e-14 
6232.8 4.2167929e-14 
6234.3 4.2563816e-14 
6235.7 4.2115466e-14 
6237.2 4.2450625e-14 
6238.7 4.2663143e-14 
6240.1 4.2632374e-14 
6241.6 4.2428294e-14 
6243.1 4.2327873e-14 
6244.5 4.1603248e-14 
6246.0 4.1501421e-14 
6247.4 4.0827915e-14 
6248.9 4.1266917e-14 
6250.4 4.3024094e-14 
6251.8 4.3071114e-14 
6253.3 4.3094804e-14 
6254.8 4.3010777e-14 
6256.2 4.4420573e-14 
6257.7 4.3907725e-14 
6259.2 4.3472919e-14 
6260.6 4.3954645e-14 
6262.1 4.3350767e-14 
6263.5 4.3402397e-14 
6265.0 4.3484822e-14 
6266.5 4.3465829e-14 
6267.9 4.355736e-14 
6269.4 4.3720377e-14 
6270.9 4.3581893e-14 
6272.3 4.4146023e-14 
6273.8 4.4427197e-14 
6275.3 4.4503119e-14 
6276.7 4.3793938e-14 
6278.2 4.3914589e-14 
6279.6 4.3323909e-14 
6281.1 4.3928263e-14 
6282.6 4.3423814e-14 
6284.0 4.2935095e-14 
6285.5 4.4062624e-14 
6287.0 4.3889101e-14 
6288.4 4.5105434e-14 
6289.9 4.4927245e-14 
6291.4 4.5171574e-14 
6292.8 4.5028817e-14 
6294.3 4.5020491e-14 
6295.7 4.4875155e-14 
6297.2 4.4826939e-14 
6298.7 4.461913e-14 
6300.1 4.4134904e-14 
6301.6 4.4385264e-14 
6303.1 4.4729341e-14 
6304.5 4.4488775e-14 
6306.0 4.4940399e-14 
6307.5 4.4824908e-14 
6308.9 4.4758068e-14 
6310.4 4.4983466e-14 
6311.8 4.4104004e-14 
6313.3 4.4866223e-14 
6314.8 4.4868783e-14 
6316.2 4.5410972e-14 
6317.7 4.4106063e-14 
6319.2 4.3808401e-14 
6320.6 4.3966178e-14 
6322.1 4.4286103e-14 
6323.6 4.4520144e-14 
6325.0 4.4598862e-14 
6326.5 4.4001366e-14 
6327.9 4.4147209e-14 
6329.4 4.3993016e-14 
6330.9 4.4316962e-14 
6332.3 4.4288547e-14 
6333.8 4.3830352e-14 
6335.3 4.4138693e-14 
6336.7 4.4430834e-14 
6338.2 4.4137258e-14 
6339.6 4.3821455e-14 
6341.1 4.3375762e-14 
6342.6 4.3952209e-14 
6344.0 4.3986811e-14 
6345.5 4.3971381e-14 
6347.0 4.3632649e-14 
6348.4 4.3770379e-14 
6349.9 4.4189987e-14 
6351.4 4.3855862e-14 
6352.8 4.3629875e-14 
6354.3 4.374781e-14 
6355.7 4.3708057e-14 
6357.2 4.3487245e-14 
6358.7 4.3360571e-14 
6360.1 4.3532102e-14 
6361.6 4.3156264e-14 
6363.1 4.3328469e-14 
6364.5 4.3049019e-14 
6366.0 4.283886e-14 
6367.5 4.2763417e-14 
6368.9 4.242166e-14 
6370.4 4.2246065e-14 
6371.8 4.2873068e-14 
6373.3 4.2727555e-14 
6374.8 4.2487007e-14 
6376.2 4.2310451e-14 
6377.7 4.2060878e-14 
6379.2 4.2233065e-14 
6380.6 4.2185422e-14 
6382.1 4.3054253e-14 
6383.6 4.2292255e-14 
6385.0 4.2049782e-14 
6386.5 4.2250003e-14 
6387.9 4.1465669e-14 
6389.4 4.1409171e-14 
6390.9 4.1412927e-14 
6392.3 4.1464528e-14 
6393.8 4.1285022e-14 
6395.3 4.0936272e-14 
6396.7 4.0921749e-14 
6398.2 4.1246281e-14 
6399.7 4.1193664e-14 
6401.1 4.0969958e-14 
6402.6 4.0842691e-14 
6404.0 4.0614076e-14 
6405.5 4.1018729e-14 
6407.0 4.0777387e-14 
6408.4 4.039546e-14 
6409.9 4.0378328e-14 
6411.4 4.0076449e-14 
6412.8 4.047948e-14 
6414.3 4.0844117e-14 
6415.8 4.0676357e-14 
6417.2 4.0110082e-14 
6418.7 4.0361843e-14 
6420.1 4.0219873e-14 
6421.6 4.0328872e-14 
6423.1 4.0230032e-14 
6424.5 4.0157421e-14 
6426.0 3.9741864e-14 
6427.5 3.969947e-14 
6428.9 3.9222577e-14 
6430.4 3.9094857e-14 
6431.9 3.904653e-14 
6433.3 3.953585e-14 
6434.8 3.9544692e-14 
6436.2 3.8856295e-14 
6437.7 3.9020571e-14 
6439.2 3.8433552e-14 
6440.6 3.8273158e-14 
6442.1 3.817168e-14 
6443.6 3.8300778e-14 
6445.0 3.8764025e-14 
6446.5 3.8610511e-14 
6447.9 3.8237285e-14 
6449.4 3.8263967e-14 
6450.9 3.8056581e-14 
6452.3 3.8105148e-14 
6453.8 3.8046801e-14 
6455.3 3.8244055e-14 
6456.7 3.7892093e-14 
6458.2 3.7861768e-14 
6459.7 3.7212418e-14 
6461.1 3.7672512e-14 
6462.6 3.7924246e-14 
6464.0 3.761402e-14 
6465.5 3.7317943e-14 
6467.0 3.7520994e-14 
6468.4 3.7581049e-14 
6469.9 3.7292543e-14 
6471.4 3.7861083e-14 
6472.8 3.8039303e-14 
6474.3 3.7313357e-14 
6475.8 3.7548271e-14 
6477.2 3.7142651e-14 
6478.7 3.7110403e-14 
6480.1 3.6966088e-14 
6481.6 3.6306335e-14 
6483.1 3.651947e-14 
6484.5 3.6897962e-14 
6486.0 3.6424649e-14 
6487.5 3.6360421e-14 
6488.9 3.6974239e-14 
6490.4 3.6380779e-14 
6491.9 3.6285015e-14 
6493.3 3.5812911e-14 
6494.8 3.666438e-14 
6496.2 3.6158981e-14 
6497.7 3.5642795e-14 
6499.2 3.6065669e-14 
6500.6 3.6307009e-14 
6502.1 3.5830058e-14 
6503.6 3.650498e-14 
6505.0 3.5861532e-14 
6506.5 3.5919303e-14 
6508.0 3.6753602e-14 
6509.4 3.6169396e-14 
6510.9 3.5728263e-14 
6512.3 3.580662e-14 
6513.8 3.6032497e-14 
6515.3 3.5964617e-14 
6516.7 3.5311878e-14 
6518.2 3.5922801e-14 
6519.7 3.6105364e-14 
6521.1 3.5596776e-14 
6522.6 3.5789399e-14 
6524.1 3.5639717e-14 
6525.5 3.5311049e-14 
6527.0 3.4893776e-14 
6528.4 3.5420084e-14 
6529.9 3.5419966e-14 
6531.4 3.4617884e-14 
6532.8 3.4545851e-14 
6534.3 3.4922871e-14 
6535.8 3.4479928e-14 
6537.2 3.4614566e-14 
6538.7 3.4594073e-14 
6540.2 3.5200408e-14 
6541.6 3.5409337e-14 
6543.1 3.560921e-14 
6544.5 3.5084975e-14 
6546.0 3.5325943e-14 
6547.5 3.5038773e-14 
6548.9 3.4387047e-14 
6550.4 3.5041394e-14 
6551.9 3.4236123e-14 
6553.3 3.5030633e-14 
6554.8 3.6355288e-14 
6556.2 3.9432672e-14 
6557.7 3.9874491e-14 
6559.2 3.895512e-14 
6560.6 3.7923419e-14 
6562.1 3.609555e-14 
6563.6 3.3054898e-14 
6565.0 3.2524765e-14 
6566.5 3.3455436e-14 
6568.0 3.363916e-14 
6569.4 3.3850925e-14 
6570.9 3.3556447e-14 
6572.3 3.3737522e-14 
6573.8 3.4179354e-14 
6575.3 3.3917848e-14 
6576.7 3.4632362e-14 
6578.2 3.5559662e-14 
6579.7 3.5315258e-14 
6581.1 3.4623504e-14 
6582.6 3.3645108e-14 
6584.1 3.3392608e-14 
6585.5 3.293843e-14 
6587.0 3.3493012e-14 
6588.4 3.3785583e-14 
6589.9 3.2917167e-14 
6591.4 3.3605106e-14 
6592.8 3.3615323e-14 
6594.3 3.2644776e-14 
6595.8 3.3114749e-14 
6597.2 3.3226146e-14 
6598.7 3.2981391e-14 
6600.2 3.2854954e-14 
6601.6 3.2846761e-14 
6603.1 3.261502e-14 
6604.5 3.2602641e-14 
6606.0 3.2625911e-14 
6607.5 3.2677549e-14 
6608.9 3.2490187e-14 
6610.4 3.2167654e-14 
6611.9 3.2084201e-14 
6613.3 3.2269297e-14 
6614.8 3.2378468e-14 
6616.3 3.2526459e-14 
6617.7 3.259907e-14 
6619.2 3.2063043e-14 
6620.6 3.2123383e-14 
6622.1 3.246066e-14 
6623.6 3.2932459e-14 
6625.0 3.3181489e-14 
6626.5 3.3078577e-14 
6628.0 3.1968525e-14 
6629.4 3.2325558e-14 
6630.9 3.2200374e-14 
6632.4 3.1713498e-14 
6633.8 3.2018175e-14 
6635.3 3.1754913e-14 
6636.7 3.2198246e-14 
6638.2 3.1878214e-14 
6639.7 3.1641028e-14 
6641.1 3.1371143e-14 
6642.6 3.2089431e-14 
6644.1 3.2207343e-14 
6645.5 3.1685896e-14 
6647.0 3.157963e-14 
6648.5 3.151214e-14 
6649.9 3.1461673e-14 
6651.4 3.1864642e-14 
6652.8 3.1668113e-14 
6654.3 3.1602317e-14 
6655.8 3.1749854e-14 
6657.2 3.1506587e-14 
6658.7 3.1613103e-14 
6660.2 3.1343561e-14 
6661.6 3.1715369e-14 
6663.1 3.137352e-14 
6664.5 3.1236418e-14 
6666.0 3.1533338e-14 
6667.5 3.1364592e-14 
6668.9 3.1127303e-14 
6670.4 3.1162794e-14 
6671.9 3.1600587e-14 
6673.3 3.0716566e-14 
6674.8 3.0899485e-14 
6676.3 3.1003351e-14 
6677.7 3.0817023e-14 
6679.2 3.1244756e-14 
6680.6 3.0961573e-14 
6682.1 3.083297e-14 
6683.6 3.0650365e-14 
6685.0 3.0204578e-14 
6686.5 3.0681709e-14 
6688.0 3.0488593e-14 
6689.4 3.0270502e-14 
6690.9 3.0520656e-14 
6692.4 3.1394151e-14 
6693.8 2.9942882e-14 
6695.3 3.0574824e-14 
6696.7 3.0523669e-14 
6698.2 3.0255524e-14 
6699.7 3.0108808e-14 
6701.1 3.0202199e-14 
6702.6 2.9902876e-14 
6704.1 3.0122244e-14 
6705.5 3.0302192e-14 
6707.0 3.0257019e-14 
6708.5 3.0060745e-14 
6709.9 3.0288318e-14 
6711.4 3.040831e-14 
6712.8 2.9918029e-14 
6714.3 3.0332726e-14 
6715.8 2.959447e-14 
6717.2 2.9852384e-14 
6718.7 2.910155e-14 
6720.2 2.9646856e-14 
6721.6 2.9267709e-14 
6723.1 2.9924185e-14 
6724.6 2.9762866e-14 
6726.0 3.0083559e-14 
6727.5 2.9381909e-14 
6728.9 2.9461851e-14 
6730.4 2.9407719e-14 
6731.9 2.9696688e-14 
6733.3 2.9516941e-14 
6734.8 2.888305e-14 
6736.3 2.915471e-14 
6737.7 2.9128515e-14 
6739.2 2.9375352e-14 
6740.7 2.8978177e-14 
6742.1 2.9241087e-14 
6743.6 2.9029435e-14 
6745.0 2.9188207e-14 
6746.5 2.9341102e-14 
6748.0 2.8637038e-14 
6749.4 2.8703028e-14 
6750.9 2.8602921e-14 
6752.4 2.9285605e-14 
6753.8 2.8674974e-14 
6755.3 2.8659349e-14 
6756.8 2.8688034e-14 
6758.2 2.8488365e-14 
6759.7 2.872483e-14 
6761.1 2.8004612e-14 
6762.6 2.850416e-14 
6764.1 2.8380218e-14 
6765.5 2.8119793e-14 
6767.0 2.835103e-14 
6768.5 2.8370532e-14 
6769.9 2.8658072e-14 
6771.4 2.8502986e-14 
6772.8 2.8723477e-14 
6774.3 2.8034144e-14 
6775.8 2.8691687e-14 
6777.2 2.8669978e-14 
6778.7 2.8256375e-14 
6780.2 2.8128927e-14 
6781.6 2.868959e-14 
6783.1 2.8497389e-14 
6784.6 2.8611708e-14 
6786.0 2.8968526e-14 
6787.5 2.873792e-14 
6788.9 2.8604375e-14 
6790.4 2.8391367e-14 
6791.9 2.8260144e-14 
6793.3 2.8081509e-14 
6794.8 2.8132002e-14 
6796.3 2.8292295e-14 
6797.7 2.799387e-14 
6799.2 2.7879096e-14 
6800.7 2.8207897e-14 
6802.1 2.781718e-14 
6803.6 2.7684151e-14 
6805.0 2.7769977e-14 
6806.5 2.7725148e-14 
6808.0 2.7874085e-14 
6809.4 2.7661059e-14 
6810.9 2.7349709e-14 
6812.4 2.7747036e-14 
6813.8 2.7344589e-14 
6815.3 2.7203083e-14 
6816.8 2.7712038e-14 
6818.2 2.7843031e-14 
6819.7 2.8302681e-14 
6821.1 2.7706725e-14 
6822.6 2.7351122e-14 
6824.1 2.7896494e-14 
6825.5 2.7667597e-14 
6827.0 2.7187412e-14 
6828.5 2.7410334e-14 
6829.9 2.6826901e-14 
6831.4 2.4783533e-14 
6832.9 2.1958561e-14 
6834.3 1.9552057e-14 
6835.8 1.8636762e-14 
6837.2 1.9192373e-14 
6838.7 2.020294e-14 
6840.2 2.0957253e-14 
6841.6 2.2125717e-14 
6843.1 2.2650813e-14 
6844.6 2.3422508e-14 
6846.0 2.4815735e-14 
6847.5 2.5184799e-14 
6849.0 2.4502826e-14 
6850.4 2.418924e-14 
6851.9 2.3366057e-14 
6853.3 2.2592286e-14 
6854.8 2.2706892e-14 
6856.3 2.3252914e-14 
6857.7 2.3028031e-14 
6859.2 2.3409947e-14 
6860.7 2.3515416e-14 
6862.1 2.3867784e-14 
6863.6 2.4387579e-14 
6865.1 2.4458785e-14 
6866.5 2.4645358e-14 
6868.0 2.4470766e-14 
6869.4 2.4610805e-14 
6870.9 2.4559651e-14 
6872.4 2.4362816e-14 
6873.8 2.529127e-14 
6875.3 2.547231e-14 
6876.8 2.5096954e-14 
6878.2 2.5018876e-14 
6879.7 2.528743e-14 
6881.1 2.5288868e-14 
6882.6 2.4959794e-14 
6884.1 2.5109305e-14 
6885.5 2.5755316e-14 
6887.0 2.5638873e-14 
6888.5 2.5366399e-14 
6889.9 2.5316294e-14 
6891.4 2.5133627e-14 
6892.9 2.55208e-14 
6894.3 2.5263222e-14 
6895.8 2.5291699e-14 
6897.2 2.5680824e-14 
6898.7 2.5830465e-14 
6900.2 2.577806e-14 
6901.6 2.6068215e-14 
6903.1 2.5674301e-14 
6904.6 2.5461799e-14 
6906.0 2.55425e-14 
6907.5 2.5091422e-14 
6909.0 2.5866483e-14 
6910.4 2.5844724e-14 
6911.9 2.6022746e-14 
6913.3 2.5342343e-14 
6914.8 2.581809e-14 
6916.3 2.5803782e-14 
6917.7 2.5903634e-14 
6919.2 2.5754743e-14 
6920.7 2.4853874e-14 
6922.1 2.4824223e-14 
6923.6 2.51662e-14 
6925.1 2.5424541e-14 
6926.5 2.5252882e-14 
6928.0 2.541485e-14 
6929.4 2.5273983e-14 
6930.9 2.5634234e-14 
6932.4 2.6092964e-14 
6933.8 2.6225511e-14 
6935.3 2.6054355e-14 
6936.8 2.6320239e-14 
6938.2 2.6204043e-14 
6939.7 2.6007696e-14 
6941.2 2.6248907e-14 
6942.6 2.6256097e-14 
6944.1 2.6062914e-14 
6945.5 2.5908766e-14 
6947.0 2.6190303e-14 
6948.5 2.6393395e-14 
6949.9 2.5550784e-14 
6951.4 2.5412683e-14 
6952.9 2.5102922e-14 
6954.3 2.5368909e-14 
6955.8 2.5783106e-14 
6957.3 2.5119401e-14 
6958.7 2.5902357e-14 
6960.2 2.5205098e-14 
6961.6 2.5126887e-14 
6963.1 2.5259354e-14 
6964.6 2.5653975e-14 
6966.0 2.5792061e-14 
6967.5 2.5549578e-14 
6969.0 2.5264127e-14 
6970.4 2.5461143e-14 
6971.9 2.5727614e-14 
6973.4 2.5494505e-14 
6974.8 2.560003e-14 
6976.3 2.5908957e-14 
6977.7 2.5842001e-14 
6979.2 2.5455478e-14 
6980.7 2.5573178e-14 
6982.1 2.51787e-14 
6983.6 2.5609597e-14 
6985.1 2.5723896e-14 
6986.5 2.5076462e-14 
6988.0 2.5067081e-14 
6989.4 2.5702182e-14 
6990.9 2.5141446e-14 
6992.4 2.4670174e-14 
6993.8 2.5366204e-14 
6995.3 2.5143973e-14 
6996.8 2.4975072e-14 
6998.2 2.5537111e-14 
6999.7 2.5710081e-14 
7001.2 2.5299651e-14 
7002.6 2.5254375e-14 
7004.1 2.5477404e-14 
7005.5 2.5216882e-14 
7007.0 2.5783406e-14 
7008.5 2.6043455e-14 
7009.9 2.6064638e-14 
7011.4 2.5643534e-14 
7012.9 2.5489098e-14 
7014.3 2.5567131e-14 
7015.8 2.5159517e-14 
7017.3 2.4776429e-14 
7018.7 2.5293098e-14 
7020.2 2.5594816e-14 
7021.6 2.4907768e-14 
7023.1 2.5247933e-14 
7024.6 2.5079873e-14 
7026.0 2.508257e-14 
7027.5 2.5212976e-14 
7029.0 2.5371489e-14 
7030.4 2.5731867e-14 
7031.9 2.5265609e-14 
7033.4 2.6161553e-14 
7034.8 2.5597061e-14 
7036.3 2.5924722e-14 
7037.7 2.5830114e-14 
7039.2 2.5253025e-14 
7040.7 2.5513017e-14 
7042.1 2.5726594e-14 
7043.6 2.5923279e-14 
7045.1 2.5702436e-14 
7046.5 2.5469076e-14 
7048.0 2.5263686e-14 
7049.5 2.5377422e-14 
7050.9 2.4994451e-14 
7052.4 2.5331815e-14 
7053.8 2.5891218e-14 
7055.3 2.5217446e-14 
7056.8 2.5075827e-14 
7058.2 2.517307e-14 
7059.7 2.504403e-14 
7061.2 2.5266191e-14 
7062.6 2.5170028e-14 
7064.1 2.5485636e-14 
7065.6 2.5504372e-14 
7067.0 2.5562893e-14 
7068.5 2.593399e-14 
7069.9 2.5972555e-14 
7071.4 2.5520916e-14 
7072.9 2.5439436e-14 
7074.3 2.5291628e-14 
7075.8 2.56414e-14 
7077.3 2.569173e-14 
7078.7 2.5333972e-14 
7080.2 2.5379574e-14 
7081.7 2.5269222e-14 
7083.1 2.537905e-14 
7084.6 2.4991165e-14 
7086.0 2.5191003e-14 
7087.5 2.4896443e-14 
7089.0 2.5232941e-14 
7090.4 2.5174841e-14 
7091.9 2.489182e-14 
7093.4 2.4889217e-14 
7094.8 2.5165121e-14 
7096.3 2.5803017e-14 
7097.7 2.5780659e-14 
7099.2 2.5360364e-14 
7100.7 2.5511837e-14 
7102.1 2.547991e-14 
7103.6 2.5730556e-14 
7105.1 2.5801581e-14 
7106.5 2.5566431e-14 
7108.0 2.586012e-14 
7109.5 2.5801938e-14 
7110.9 2.5046986e-14 
7112.4 2.4835813e-14 
7113.8 2.4991936e-14 
7115.3 2.483285e-14 
7116.8 2.4908416e-14 
7118.2 2.471196e-14 
7119.7 2.4784347e-14 
7121.2 2.492928e-14 
7122.6 2.5107803e-14 
7124.1 2.4922958e-14 
7125.6 2.5115763e-14 
7127.0 2.4906815e-14 
7128.5 2.4274888e-14 
7129.9 2.4446735e-14 
7131.4 2.441506e-14 
7132.9 2.3968945e-14 
7134.3 2.3818445e-14 
7135.8 2.3871803e-14 
7137.3 2.2994541e-14 
7138.7 2.349613e-14 
7140.2 2.3487656e-14 
7141.7 2.3484749e-14 
7143.1 2.3526467e-14 
7144.6 2.3184866e-14 
7146.0 2.2627833e-14 
7147.5 2.2080769e-14 
7149.0 2.1834278e-14 
7150.4 2.1804267e-14 
7151.9 2.2024697e-14 
7153.4 2.280082e-14 
7154.8 2.2334332e-14 
7156.3 2.2041773e-14 
7157.8 2.2480001e-14 
7159.2 2.2879035e-14 
7160.7 2.3002159e-14 
7162.1 2.2665435e-14 
7163.6 2.2715823e-14 
7165.1 2.2528452e-14 
7166.5 2.2672985e-14 
7168.0 2.269382e-14 
7169.5 2.303361e-14 
7170.9 2.3659837e-14 
7172.4 2.377718e-14 
7173.9 2.4222578e-14 
7175.3 2.4140278e-14 
7176.8 2.4280393e-14 
7178.2 2.454831e-14 
7179.7 2.3965439e-14 
7181.2 2.3674651e-14 
7182.6 2.384226e-14 
7184.1 2.4293083e-14 
7185.6 2.3906456e-14 
7187.0 2.3223442e-14 
7188.5 2.3106238e-14 
7190.0 2.3049445e-14 
7191.4 2.3936538e-14 
7192.9 2.4135796e-14 
7194.3 2.3246915e-14 
7195.8 2.2630229e-14 
7197.3 2.1908509e-14 
7198.7 2.2448901e-14 
7200.2 2.2994402e-14 
7201.7 2.3007199e-14 
7203.1 2.3157794e-14 
7204.6 2.2514444e-14 
7206.0 2.2405883e-14 
7207.5 2.2650219e-14 
7209.0 2.3101616e-14 
7210.4 2.3575506e-14 
7211.9 2.358482e-14 
7213.4 2.319783e-14 
7214.8 2.2352994e-14 
7216.3 2.1733616e-14 
7217.8 2.1961671e-14 
7219.2 2.2299043e-14 
7220.7 2.2642493e-14 
7222.1 2.2618169e-14 
7223.6 2.2730048e-14 
7225.1 2.2212497e-14 
7226.5 2.1802486e-14 
7228.0 2.1711986e-14 
7229.5 2.1929604e-14 
7230.9 2.2237081e-14 
7232.4 2.2831916e-14 
7233.9 2.311408e-14 
7235.3 2.237417e-14 
7236.8 2.2294887e-14 
7238.2 2.1986074e-14 
7239.7 2.1543807e-14 
7241.2 2.2037399e-14 
7242.6 2.3113229e-14 
7244.1 2.3119856e-14 
7245.6 2.3023297e-14 
7247.0 2.3035155e-14 
7248.5 2.2843998e-14 
7250.0 2.2960693e-14 
7251.4 2.1941691e-14 
7252.9 2.1746234e-14 
7254.3 2.163851e-14 
7255.8 2.1688563e-14 
7257.3 2.1666301e-14 
7258.7 2.192218e-14 
7260.2 2.2270139e-14 
7261.7 2.1848656e-14 
7263.1 2.1638228e-14 
7264.6 2.1362093e-14 
7266.1 2.085256e-14 
7267.5 2.0894293e-14 
7269.0 2.1422052e-14 
7270.4 2.1351751e-14 
7271.9 2.1263258e-14 
7273.4 2.1367704e-14 
7274.8 2.146602e-14 
7276.3 2.1353851e-14 
7277.8 2.1704297e-14 
7279.2 2.177204e-14 
7280.7 2.1214147e-14 
7282.2 2.1875416e-14 
7283.6 2.2052191e-14 
7285.1 2.2173669e-14 
7286.5 2.2214687e-14 
7288.0 2.1775911e-14 
7289.5 2.2222975e-14 
7290.9 2.2090761e-14 
7292.4 2.1916033e-14 
7293.9 2.1994969e-14 
7295.3 2.1328547e-14 
7296.8 2.1008077e-14 
7298.3 2.0998302e-14 
7299.7 2.1070638e-14 
7301.2 2.1131518e-14 
7302.6 2.117988e-14 
7304.1 2.1127622e-14 
7305.6 2.1053546e-14 
7307.0 2.0948938e-14 
7308.5 2.1082671e-14 
7310.0 2.1062015e-14 
7311.4 2.1096475e-14 
7312.9 2.0738056e-14 
7314.3 2.0926034e-14 
7315.8 2.0621062e-14 
7317.3 2.1243545e-14 
7318.7 2.118148e-14 
7320.2 2.1274789e-14 
7321.7 2.1320748e-14 
7323.1 2.0649872e-14 
7324.6 2.0773294e-14 
7326.1 2.1059476e-14 
7327.5 2.1033615e-14 
7329.0 2.1546401e-14 
7330.4 2.0790483e-14 
7331.9 1.9965384e-14 
7333.4 2.0633933e-14 
7334.8 2.0878467e-14 
7336.3 2.0431324e-14 
7337.8 2.0601294e-14 
7339.2 2.0376137e-14 
7340.7 2.0290765e-14 
7342.2 2.0429865e-14 
7343.6 1.9719728e-14 
7345.1 1.9626987e-14 
7346.5 2.0360386e-14 
7348.0 2.0643328e-14 
7349.5 2.1148472e-14 
7350.9 2.1348338e-14 
7352.4 2.0578687e-14 
7353.9 2.0406652e-14 
7355.3 2.0475181e-14 
7356.8 2.0542106e-14 
7358.3 2.0337095e-14 
7359.7 2.0192547e-14 
7361.2 1.9952566e-14 
7362.6 1.9987372e-14 
7364.1 2.0144651e-14 
7365.6 1.9388433e-14 
7367.0 1.9444206e-14 
7368.5 1.9677995e-14 
7370.0 2.0012115e-14 
7371.4 1.9980792e-14 
7372.9 2.0641938e-14 
7374.4 2.0097131e-14 
7375.8 2.0132945e-14 
7377.3 2.0085296e-14 
7378.7 2.0011409e-14 
7380.2 1.9827313e-14 
7381.7 1.9898667e-14 
7383.1 1.9740767e-14 
